grate11-1,grate11-2,grate11-3,grate11-4,grate8-1,grate8-2,grate8-3,grate4-1,grate4-2,grate4-3,grate4-4,grate1-1,grate1-2,grate12-1,grate12-2,grate0-1,grate0-2,grate0-3,grate0-4,grate8-4
571.1,569.69,569.62,567.38,569.34,567.98,560.69,561.15,560.82,556.7,558.36,547.93,550.62,584.1,570.43,548.7,547.09,546.87,546.37,567.71
571.11,569.7,569.6,567.39,569.36,567.99,560.58,561.16,560.84,556.7,558.36,547.94,550.63,584.19,570.45,548.71,547.11,546.89,546.38,567.72
571.12,569.71,569.59,567.4,569.36,568.0,560.46,561.17,560.85,556.69,558.36,547.96,550.65,584.29,570.47,548.73,547.13,546.92,546.4,567.74
571.13,569.72,569.57,567.4,569.35,568.01,560.35,561.17,560.87,556.69,558.36,547.97,550.66,584.39,570.49,548.75,547.16,546.95,546.41,567.75
571.15,569.73,569.56,567.41,569.35,568.03,560.24,561.18,560.88,556.69,558.36,547.98,550.68,584.49,570.52,548.77,547.18,546.98,546.42,567.77
571.16,569.74,569.54,567.42,569.35,568.04,560.12,561.19,560.9,556.69,558.36,547.99,550.69,584.59,570.54,548.78,547.2,547.01,546.44,567.79
571.17,569.74,569.53,567.42,569.34,568.05,560.02,561.19,560.91,556.68,558.36,548.01,550.71,584.69,570.56,548.8,547.23,547.03,546.45,567.8
571.18,569.75,569.51,567.43,569.34,568.06,560.25,561.2,560.93,556.68,558.36,548.02,550.73,584.79,570.58,548.82,547.25,547.06,546.46,567.82
571.19,569.76,569.5,567.44,569.33,568.07,560.48,561.21,560.94,556.68,558.36,548.03,550.74,584.89,570.6,548.84,547.27,547.09,546.48,567.83
571.2,569.77,569.48,567.44,569.33,568.08,560.72,561.21,560.96,556.67,558.36,548.04,550.76,584.98,570.63,548.85,547.3,547.12,546.49,567.85
571.22,569.78,569.47,567.45,569.33,568.09,560.95,561.22,560.97,556.67,558.36,548.06,550.77,585.08,570.65,548.87,547.32,547.15,546.5,567.86
571.23,569.79,569.45,567.46,569.32,568.1,561.18,561.23,560.99,556.67,558.36,548.07,550.79,585.18,570.67,548.89,547.34,547.17,546.52,567.88
571.24,569.79,569.44,567.46,569.32,568.11,561.41,561.23,561.0,556.66,558.36,548.08,550.8,585.28,570.69,548.9,547.37,547.2,546.53,567.89
571.25,569.8,569.42,567.47,569.32,568.12,561.65,561.24,561.02,556.66,558.36,548.09,550.82,585.38,570.71,548.92,547.39,547.23,546.55,567.91
571.26,569.81,569.41,567.48,569.31,568.13,561.88,561.25,561.03,556.66,558.36,548.11,550.83,585.48,570.74,548.94,547.41,547.26,546.56,567.92
571.28,569.82,569.39,567.48,569.31,568.14,562.16,561.25,561.05,556.65,558.36,548.12,550.85,585.58,570.76,548.96,547.44,547.28,546.57,567.94
571.29,569.83,569.38,567.49,569.31,568.15,562.28,561.26,561.06,556.65,558.36,548.13,550.86,585.67,570.78,548.97,547.46,547.31,546.59,567.95
571.3,569.84,569.36,567.5,569.3,568.16,562.27,561.27,561.08,556.65,558.36,548.15,550.88,585.77,570.8,548.99,547.48,547.34,546.6,567.97
571.31,569.85,569.35,567.5,569.3,568.17,562.27,561.27,561.09,556.64,558.36,548.16,550.89,585.87,570.83,549.01,547.51,547.37,546.61,567.99
571.32,569.85,569.33,567.51,569.29,568.18,562.26,561.28,561.11,556.64,558.36,548.17,550.91,585.97,570.85,549.02,547.53,547.4,546.63,568.0
571.34,569.86,569.32,567.52,569.29,568.19,562.25,561.29,561.12,556.64,558.37,548.18,550.93,586.07,570.87,549.04,547.55,547.42,546.64,568.02
571.35,569.87,569.3,567.52,569.29,568.2,562.25,561.29,561.14,556.63,558.37,548.2,550.94,586.17,570.89,549.06,547.58,547.45,546.65,568.03
571.36,569.88,569.29,567.53,569.28,568.21,562.24,561.3,561.15,556.63,558.37,548.21,550.96,586.27,570.91,549.08,547.6,547.48,546.67,568.05
571.37,569.89,569.27,567.53,569.28,568.22,562.24,561.31,561.17,556.63,558.37,548.22,550.97,586.36,570.94,549.09,547.62,547.51,546.68,568.06
571.38,569.9,569.26,567.54,569.28,568.23,562.23,561.31,561.18,556.62,558.37,548.23,550.99,586.46,570.96,549.11,547.65,547.54,546.69,568.08
571.4,569.9,569.24,567.55,569.27,568.24,562.22,561.32,561.2,556.62,558.37,548.25,551.0,586.56,570.98,549.13,547.67,547.57,546.71,568.09
571.41,569.91,569.23,567.55,569.27,568.25,562.22,561.33,561.21,556.62,558.37,548.26,551.02,586.66,571.0,549.14,547.69,547.58,546.72,568.11
571.42,569.92,569.21,567.56,569.27,568.26,562.21,561.33,561.22,556.61,558.37,548.27,551.03,586.76,571.02,549.16,547.72,547.57,546.73,568.12
571.43,569.93,569.2,567.57,569.26,568.27,562.21,561.34,561.24,556.61,558.37,548.28,551.05,586.86,571.05,549.18,547.74,547.56,546.75,568.14
571.44,569.94,569.18,567.57,569.26,568.28,562.2,561.35,561.25,556.61,558.37,548.3,551.06,586.96,571.07,549.2,547.76,547.56,546.76,568.15
571.46,569.95,569.17,567.58,569.25,568.29,562.19,561.35,561.27,556.6,558.37,548.31,551.08,587.05,571.09,549.21,547.79,547.55,546.77,568.17
571.47,569.96,569.15,567.59,569.25,568.3,562.19,561.36,561.28,556.6,558.37,548.32,551.1,587.16,571.11,549.23,547.81,547.54,546.79,568.18
571.48,569.96,569.14,567.59,569.25,568.31,562.18,561.37,561.3,556.6,558.37,548.34,551.11,587.21,571.13,549.24,547.82,547.53,546.8,568.2
571.49,569.97,569.12,567.6,569.24,568.32,562.18,561.37,561.31,556.59,558.37,548.35,551.13,587.26,571.16,549.22,547.77,547.52,546.82,568.22
571.51,569.98,569.11,567.61,569.24,568.33,562.17,561.38,561.33,556.59,558.37,548.36,551.15,587.31,571.18,549.2,547.73,547.52,546.82,568.23
571.49,569.99,569.09,567.61,569.24,568.34,562.16,561.39,561.34,556.59,558.37,548.37,551.13,587.36,571.2,549.18,547.68,547.51,546.8,568.25
571.44,570.0,569.07,567.62,569.23,568.35,562.16,561.39,561.36,556.58,558.37,548.39,551.1,587.41,571.2,549.17,547.64,547.5,546.78,568.26
571.4,570.01,569.04,567.63,569.23,568.36,562.15,561.4,561.37,556.58,558.37,548.4,551.07,587.46,571.16,549.15,547.59,547.49,546.76,568.28
571.36,570.01,568.99,567.63,569.22,568.37,562.14,561.41,561.39,556.58,558.37,548.41,551.04,587.51,571.11,549.13,547.54,547.48,546.74,568.27
571.31,570.02,568.95,567.64,569.22,568.38,562.14,561.41,561.4,556.57,558.35,548.39,551.01,587.56,571.06,549.11,547.5,547.47,546.72,568.22
571.27,570.03,568.9,567.65,569.22,568.39,562.13,561.42,561.42,556.57,558.33,548.37,550.97,587.61,571.01,549.09,547.45,547.47,546.7,568.18
571.23,570.04,568.85,567.65,569.21,568.4,562.13,561.41,561.42,556.56,558.3,548.34,550.94,587.66,570.97,549.08,547.41,547.46,546.68,568.13
571.18,570.02,568.8,567.66,569.21,568.41,562.12,561.36,561.39,556.53,558.28,548.32,550.91,587.71,570.92,549.06,547.36,547.45,546.66,568.09
571.14,569.97,568.75,567.67,569.21,568.42,562.11,561.32,561.37,556.5,558.25,548.29,550.88,587.76,570.87,549.04,547.32,547.44,546.64,568.04
571.1,569.92,568.7,567.68,569.2,568.43,562.11,561.27,561.34,556.47,558.23,548.27,550.85,587.81,570.82,549.02,547.27,547.43,546.62,567.99
571.05,569.87,568.65,567.64,569.2,568.44,562.1,561.22,561.32,556.44,558.21,548.24,550.82,587.86,570.78,549.0,547.22,547.43,546.6,567.95
571.01,569.82,568.6,567.59,569.2,568.45,562.1,561.18,561.3,556.41,558.18,548.21,550.79,587.91,570.73,548.99,547.18,547.42,546.58,567.9
570.97,569.78,568.55,567.53,569.19,568.46,562.09,561.13,561.27,556.38,558.16,548.19,550.76,587.96,570.68,548.97,547.13,547.41,546.56,567.86
570.92,569.73,568.5,567.48,569.19,568.47,562.08,561.08,561.25,556.35,558.13,548.16,550.73,588.01,570.64,548.95,547.09,547.4,546.54,567.81
570.88,569.68,568.45,567.43,569.18,568.48,562.08,561.04,561.22,556.32,558.11,548.14,550.7,588.06,570.59,548.93,547.04,547.39,546.52,567.76
570.84,569.63,568.4,567.37,569.18,568.49,562.07,560.99,561.2,556.28,558.08,548.11,550.67,588.11,570.54,548.91,547.0,547.38,546.5,567.72
570.79,569.58,568.35,567.32,569.18,568.5,562.07,560.94,561.18,556.25,558.06,548.09,550.64,588.16,570.49,548.89,546.95,547.38,546.48,567.67
570.75,569.53,568.3,567.27,569.17,568.51,562.06,560.9,561.15,556.22,558.04,548.06,550.61,588.21,570.45,548.88,546.91,547.37,546.45,567.63
570.71,569.49,568.25,567.22,569.17,568.52,562.05,560.85,561.13,556.19,558.01,548.04,550.58,588.26,570.4,548.86,546.86,547.36,546.43,567.58
570.66,569.44,568.2,567.16,569.17,568.53,562.05,560.8,561.1,556.16,557.99,548.01,550.54,588.31,570.35,548.84,546.81,547.35,546.41,567.54
570.62,569.39,568.15,567.11,569.16,568.54,562.04,560.76,561.08,556.13,557.96,547.99,550.51,588.36,570.31,548.82,546.77,547.34,546.39,567.49
570.58,569.34,568.1,567.06,569.16,568.55,562.04,560.71,561.06,556.1,557.94,547.96,550.48,588.41,570.26,548.8,546.72,547.33,546.37,567.44
570.53,569.29,568.05,567.0,569.16,568.56,562.03,560.66,561.03,556.07,557.92,547.94,550.45,588.46,570.21,548.79,546.68,547.33,546.35,567.4
570.49,569.24,568.0,566.95,569.15,568.58,562.02,560.62,561.01,556.04,557.89,547.91,550.42,588.51,570.16,548.77,546.63,547.32,546.33,567.35
570.45,569.2,567.95,566.9,569.15,568.52,562.02,560.57,560.99,556.0,557.87,547.89,550.39,588.56,570.12,548.75,546.59,547.31,546.31,567.31
570.4,569.15,567.9,566.85,569.14,568.4,562.01,560.52,560.96,555.97,557.84,547.86,550.36,588.62,570.07,548.73,546.54,547.3,546.29,567.26
570.36,569.1,567.85,566.79,569.14,568.29,562.01,560.48,560.94,555.94,557.82,547.84,550.33,588.36,570.02,548.71,546.49,547.29,546.27,567.21
570.32,569.05,567.8,566.74,569.03,568.17,562.0,560.43,560.91,555.91,557.8,547.81,550.3,588.02,569.97,548.7,546.45,547.29,546.25,567.17
570.27,569.0,567.75,566.69,568.92,568.06,561.99,560.38,560.89,555.88,557.77,547.79,550.27,587.68,569.93,548.68,546.4,547.28,546.23,567.12
570.23,568.95,567.7,566.63,568.82,567.94,561.99,560.34,560.87,555.85,557.75,547.76,550.24,587.33,569.88,548.66,546.36,547.27,546.21,567.08
570.19,568.91,567.65,566.58,568.71,567.82,561.98,560.29,560.84,555.82,557.72,547.74,550.21,586.99,569.83,548.64,546.31,547.26,546.19,567.03
570.14,568.86,567.6,566.53,568.6,567.71,561.97,560.24,560.82,555.79,557.7,547.71,550.18,586.65,569.79,548.62,546.27,547.25,546.17,566.98
570.1,568.81,567.55,566.48,568.5,567.59,561.97,560.2,560.79,555.76,557.68,547.69,550.14,586.31,569.74,548.61,546.22,547.24,546.15,566.94
570.06,568.76,567.5,566.42,568.39,567.48,561.96,560.15,560.77,555.72,557.65,547.66,550.11,585.97,569.69,548.59,546.18,547.24,546.13,566.89
570.01,568.71,567.45,566.37,568.28,567.36,561.96,560.1,560.75,555.69,557.63,547.64,550.08,585.63,569.64,548.57,546.13,547.23,546.11,566.85
569.97,568.66,567.4,566.32,568.18,567.25,561.95,560.06,560.72,555.66,557.6,547.61,550.05,585.29,569.6,548.55,546.08,547.22,546.09,566.8
569.93,568.62,567.35,566.26,568.07,567.13,561.94,560.01,560.7,555.63,557.58,547.58,550.02,584.95,569.55,548.53,546.04,547.21,546.07,566.76
569.88,568.57,567.3,566.21,567.96,567.02,561.94,559.96,560.68,555.6,557.56,547.56,549.99,584.61,569.5,548.52,545.99,547.2,546.05,566.71
569.84,568.52,567.25,566.16,567.86,566.9,561.93,559.92,560.65,555.57,557.53,547.53,549.96,584.27,569.46,548.5,545.95,547.2,546.02,566.66
569.8,568.47,567.2,566.1,567.75,566.79,561.93,559.87,560.63,555.54,557.51,547.51,549.93,583.93,569.41,548.48,545.9,547.19,546.0,566.62
569.75,568.42,567.15,566.05,567.64,566.67,561.92,559.82,560.6,555.51,557.48,547.48,549.9,583.59,569.36,548.46,545.86,547.18,545.98,566.57
569.71,568.37,567.1,566.0,567.53,566.55,561.91,559.78,560.58,555.48,557.46,547.46,549.87,583.25,569.31,548.44,545.81,547.17,545.96,566.53
569.67,568.33,567.05,565.95,567.43,566.44,561.73,559.73,560.56,555.45,557.44,547.43,549.84,582.91,569.27,548.42,545.76,547.16,545.94,566.48
569.62,568.28,567.0,565.89,567.32,566.31,561.55,559.68,560.53,555.41,557.41,547.41,549.81,582.57,569.22,548.41,545.72,547.14,545.92,566.43
569.58,568.23,566.95,565.84,567.21,566.11,561.37,559.64,560.51,555.38,557.39,547.38,549.78,582.23,569.17,548.39,545.67,547.12,545.9,566.39
569.54,568.18,566.9,565.79,567.11,565.87,561.19,559.59,560.48,555.35,557.36,547.36,549.75,581.83,569.13,548.37,545.63,547.11,545.88,566.34
569.49,568.13,566.85,565.73,567.0,565.64,561.01,559.54,560.46,555.32,557.34,547.33,549.71,581.33,569.08,548.35,545.58,547.09,545.86,566.3
569.45,568.08,566.8,565.68,566.89,565.4,560.84,559.49,560.44,555.29,557.32,547.31,549.68,580.72,569.03,548.33,545.54,547.07,545.84,566.25
569.41,568.04,566.75,565.63,566.77,565.17,560.66,559.45,560.41,555.26,557.29,547.28,549.65,580.11,568.98,548.32,545.49,547.05,545.82,566.21
569.36,567.99,566.7,565.58,566.62,564.93,560.48,559.4,560.39,555.23,557.27,547.26,549.62,579.5,568.94,548.31,545.45,547.04,545.8,566.16
569.32,567.94,566.65,565.52,566.44,564.7,560.3,559.35,560.37,555.2,557.24,547.23,549.59,578.89,568.89,548.31,545.39,547.02,545.78,566.11
569.28,567.89,566.6,565.47,566.26,564.46,560.12,559.31,560.34,555.17,557.22,547.21,549.56,578.28,568.84,548.31,545.41,547.0,545.75,566.07
569.23,567.84,566.55,565.42,566.08,564.18,559.94,559.26,560.32,555.13,557.2,547.18,549.58,577.67,568.79,548.31,545.43,546.98,545.77,566.02
569.19,567.79,566.5,565.36,565.9,564.08,559.76,559.21,560.29,555.1,557.17,547.16,549.6,577.06,568.75,548.31,545.46,546.97,545.79,566.06
569.15,567.75,566.45,565.31,565.72,564.15,559.54,559.17,560.27,555.07,557.15,547.12,549.62,576.44,568.7,548.3,545.49,546.95,545.81,566.11
569.1,567.7,566.4,565.26,565.54,564.21,559.49,559.12,560.25,555.04,557.12,547.13,549.64,575.77,568.65,548.3,545.52,546.93,545.84,566.15
569.06,567.65,566.35,565.21,565.36,564.28,559.54,559.07,560.22,555.01,557.11,547.15,549.66,575.32,568.61,548.3,545.55,546.91,545.86,566.2
569.02,567.6,566.29,565.15,565.18,564.34,559.59,559.03,560.21,554.98,557.13,547.17,549.68,575.6,568.56,548.3,545.58,546.9,545.88,566.25
568.97,567.55,566.33,565.1,565.0,564.41,559.64,558.98,560.22,555.02,557.15,547.19,549.7,575.87,568.5,548.3,545.61,546.88,545.91,566.3
568.92,567.51,566.39,565.05,564.82,564.47,559.69,558.93,560.23,555.05,557.18,547.21,549.72,576.14,568.5,548.29,545.63,546.86,545.93,566.35
568.96,567.56,566.46,564.99,564.62,564.54,559.75,558.89,560.24,555.08,557.2,547.23,549.75,576.42,568.56,548.29,545.66,546.85,545.95,566.39
569.01,567.6,566.53,564.94,564.5,564.6,559.8,558.84,560.26,555.12,557.22,547.25,549.77,576.69,568.62,548.29,545.69,546.83,545.98,566.44
569.07,567.65,566.59,565.0,564.67,564.67,559.85,558.79,560.27,555.15,557.25,547.28,549.79,576.96,568.68,548.29,545.72,546.81,546.0,566.49
569.12,567.7,566.66,565.05,564.84,564.73,559.9,558.75,560.28,555.18,557.27,547.3,549.81,577.24,568.73,548.29,545.75,546.79,546.02,566.54
569.17,567.75,566.72,565.11,565.02,564.8,559.95,558.69,560.29,555.22,557.29,547.32,549.83,577.51,568.79,548.29,545.78,546.78,546.05,566.59
569.22,567.8,566.79,565.17,565.19,564.86,560.0,558.71,560.3,555.25,557.32,547.34,549.85,577.78,568.85,548.28,545.8,546.76,546.07,566.63
569.27,567.85,566.85,565.22,565.37,564.93,560.05,558.74,560.31,555.28,557.34,547.36,549.87,578.06,568.91,548.28,545.83,546.74,546.09,566.68
569.32,567.9,566.92,565.28,565.54,564.99,560.1,558.76,560.33,555.32,557.36,547.38,549.89,578.33,568.97,548.28,545.86,546.72,546.12,566.73
569.38,567.95,566.98,565.33,565.71,565.06,560.15,558.79,560.34,555.35,557.38,547.4,549.91,578.6,569.02,548.28,545.89,546.71,546.14,566.78
569.43,568.0,567.05,565.39,565.89,565.12,560.2,558.81,560.35,555.38,557.41,547.42,549.93,578.87,569.08,548.28,545.92,546.69,546.16,566.83
569.48,568.04,567.11,565.45,566.06,565.19,560.25,558.84,560.36,555.42,557.43,547.44,549.95,579.15,569.14,548.27,545.95,546.67,546.19,566.88
569.53,568.09,567.18,565.5,566.23,565.25,560.3,558.87,560.37,555.45,557.45,547.46,549.97,579.42,569.2,548.27,545.98,546.65,546.21,566.92
569.58,568.14,567.24,565.56,566.41,565.32,560.36,558.89,560.38,555.49,557.48,547.48,549.99,579.69,569.25,548.27,546.0,546.64,546.23,566.97
569.64,568.19,567.31,565.61,566.59,565.38,560.41,558.92,560.4,555.52,557.5,547.5,550.01,579.97,569.31,548.27,546.03,546.62,546.26,567.02
569.69,568.24,567.37,565.67,566.75,565.45,560.46,558.94,560.41,555.55,557.52,547.53,550.03,580.24,569.37,548.27,546.06,546.6,546.28,567.07
569.74,568.29,567.44,565.73,566.73,565.52,560.51,558.97,560.42,555.59,557.54,547.55,550.05,580.51,569.43,548.26,546.09,546.58,546.3,567.12
569.79,568.34,567.5,565.78,566.71,565.58,560.56,558.99,560.43,555.62,557.57,547.57,550.07,580.79,569.49,548.26,546.12,546.57,546.33,567.16
569.84,568.39,567.57,565.84,566.68,565.65,560.61,559.02,560.44,555.65,557.59,547.59,550.09,581.06,569.54,548.26,546.15,546.55,546.35,567.21
569.89,568.44,567.63,565.89,566.66,565.71,560.66,559.05,560.45,555.69,557.61,547.61,550.12,581.33,569.6,548.26,546.18,546.53,546.37,567.26
569.95,568.48,567.7,565.95,566.64,565.78,560.71,559.07,560.47,555.72,557.64,547.63,550.14,581.61,569.66,548.26,546.2,546.52,546.4,567.31
570.0,568.53,567.76,566.01,566.62,565.84,560.76,559.1,560.48,555.75,557.66,547.65,550.16,581.88,569.72,548.26,546.23,546.5,546.42,567.36
570.05,568.58,567.83,566.06,566.6,565.91,560.81,559.12,560.49,555.79,557.68,547.67,550.18,582.15,569.77,548.25,546.26,546.48,546.44,567.4
570.1,568.63,567.89,566.12,566.58,565.97,560.86,559.15,560.5,555.82,557.7,547.69,550.2,582.42,569.83,548.25,546.29,546.46,546.47,567.45
570.15,568.68,567.96,566.17,566.56,566.04,560.91,559.17,560.51,555.85,557.73,547.71,550.22,582.7,569.89,548.25,546.32,546.45,546.49,567.5
570.21,568.73,568.02,566.23,566.54,566.1,560.97,559.2,560.52,555.89,557.75,547.73,550.24,582.97,569.95,548.25,546.35,546.43,546.51,567.55
570.26,568.78,568.09,566.29,566.51,566.17,561.02,559.23,560.54,555.92,557.77,547.75,550.26,583.24,570.01,548.25,546.37,546.41,546.54,567.6
570.31,568.83,568.15,566.34,566.49,566.24,561.07,559.25,560.55,555.96,557.8,547.77,550.28,583.52,570.06,548.24,546.4,546.39,546.56,567.65
570.36,568.88,568.22,566.4,566.47,566.28,561.12,559.28,560.56,555.99,557.82,547.8,550.3,583.79,570.12,548.24,546.43,546.38,546.58,567.69
570.41,568.92,568.28,566.45,566.45,566.27,561.17,559.3,560.57,556.02,557.84,547.82,550.32,584.06,570.18,548.24,546.46,546.36,546.61,567.74
570.46,568.97,568.35,566.51,566.43,566.25,561.22,559.33,560.58,556.06,557.86,547.84,550.34,584.34,570.24,548.24,546.49,546.34,546.63,567.79
570.52,569.02,568.41,566.57,566.41,566.24,561.27,559.35,560.59,556.09,557.89,547.86,550.36,584.61,570.3,548.24,546.52,546.32,546.65,567.84
570.57,569.07,568.48,566.62,566.39,566.23,561.32,559.38,560.61,556.12,557.91,547.88,550.38,584.88,570.35,548.23,546.55,546.31,546.68,567.89
570.62,569.12,568.54,566.68,566.37,566.21,561.37,559.41,560.62,556.16,557.93,547.9,550.4,585.16,570.41,548.23,546.57,546.29,546.7,567.93
570.67,569.17,568.61,566.73,566.35,566.2,561.42,559.43,560.63,556.19,557.96,547.92,550.42,585.43,570.47,548.23,546.6,546.28,546.72,567.98
570.72,569.22,568.67,566.79,566.32,566.19,561.47,559.46,560.64,556.22,557.98,547.94,550.44,585.7,570.53,548.23,546.63,546.27,546.75,568.03
570.78,569.27,568.74,566.85,566.3,566.17,561.52,559.48,560.65,556.26,558.0,547.96,550.46,585.97,570.58,548.23,546.66,546.26,546.77,568.08
570.83,569.32,568.8,566.9,566.28,566.16,561.57,559.51,560.66,556.29,558.03,547.98,550.48,586.25,570.64,548.23,546.69,546.25,546.79,568.13
570.88,569.37,568.87,566.96,566.26,566.15,561.63,559.53,560.68,556.33,558.05,548.0,550.51,586.52,570.7,548.22,546.72,546.24,546.82,568.18
570.93,569.41,568.93,567.01,566.24,566.13,561.68,559.56,560.69,556.36,558.07,548.02,550.53,586.79,570.76,548.22,546.75,546.23,546.84,568.23
570.98,569.46,569.0,567.07,566.22,566.12,561.73,559.59,560.7,556.39,558.09,548.05,550.55,587.07,570.82,548.22,546.77,546.22,546.86,568.25
571.04,569.51,569.06,567.13,566.2,566.11,561.78,559.61,560.71,556.43,558.12,548.07,550.57,587.34,570.87,548.22,546.8,546.21,546.89,568.17
571.09,569.56,569.13,567.18,566.18,566.09,561.83,559.64,560.72,556.46,558.14,548.09,550.59,587.67,570.93,548.22,546.83,546.2,546.91,568.09
571.14,569.61,569.19,567.24,566.16,566.08,561.88,559.66,560.73,556.49,558.16,548.11,550.61,587.5,570.99,548.22,546.87,546.19,546.93,568.01
571.19,569.66,569.26,567.29,566.13,566.07,561.94,559.69,560.75,556.53,558.19,548.13,550.63,587.23,571.05,548.22,546.87,546.18,546.96,567.94
571.24,569.71,569.32,567.35,566.11,566.05,561.92,559.71,560.76,556.56,558.21,548.15,550.62,586.95,571.1,548.22,546.86,546.17,546.98,567.86
571.29,569.76,569.39,567.41,566.09,566.04,561.79,559.74,560.77,556.59,558.23,548.17,550.6,586.67,571.16,548.22,546.84,546.16,547.01,567.78
571.35,569.81,569.45,567.46,566.07,566.03,561.67,559.77,560.78,556.63,558.25,548.19,550.57,586.4,571.22,548.22,546.83,546.15,547.02,567.7
571.4,569.85,569.52,567.52,566.05,566.01,561.54,559.79,560.79,556.66,558.28,548.18,550.55,586.12,571.28,548.22,546.82,546.14,547.0,567.63
571.45,569.9,569.58,567.57,566.03,566.0,561.41,559.82,560.8,556.69,558.26,548.16,550.53,585.84,571.34,548.22,546.81,546.13,546.98,567.55
571.5,569.96,569.65,567.63,566.01,565.99,561.29,559.84,560.82,556.74,558.25,548.14,550.51,585.57,571.41,548.22,546.79,546.12,546.97,567.47
571.57,569.99,569.72,567.69,565.99,565.97,561.16,559.87,560.83,556.72,558.24,548.12,550.48,585.29,571.43,548.22,546.78,546.12,546.95,567.39
571.57,569.97,569.78,567.75,565.97,565.96,561.04,559.89,560.84,556.69,558.22,548.1,550.46,585.01,571.4,548.22,546.77,546.11,546.93,567.32
571.54,569.94,569.85,567.73,565.94,565.95,560.91,559.92,560.83,556.67,558.21,548.08,550.44,584.74,571.37,548.22,546.76,546.1,546.91,567.24
571.51,569.92,569.82,567.71,565.92,565.93,560.79,559.95,560.82,556.64,558.2,548.06,550.42,584.46,571.34,548.22,546.74,546.09,546.9,567.16
571.48,569.89,569.79,567.68,565.9,565.92,560.66,559.97,560.81,556.62,558.18,548.04,550.39,584.19,571.31,548.22,546.73,546.08,546.88,567.08
571.45,569.87,569.75,567.66,565.88,565.91,560.53,560.0,560.79,556.59,558.17,548.02,550.37,583.91,571.28,548.22,546.72,546.07,546.86,567.01
571.42,569.84,569.72,567.64,565.86,565.89,560.41,560.03,560.78,556.56,558.15,548.0,550.35,583.63,571.25,548.22,546.71,546.06,546.84,566.93
571.39,569.81,569.69,567.61,565.84,565.88,560.28,560.03,560.77,556.54,558.14,547.98,550.33,583.36,571.22,548.22,546.7,546.05,546.83,566.85
